category,item,itemLabel
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q358754,Edward Blyth
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q364857,Constantine Samuel Rafinesque
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q467962,Frédéric Cuvier
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q515008,Robert Chambers
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q553128,Giulio Cesare Vanini
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q586815,Antoine Nicolas Duchesne
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q611233,Jean-Baptiste Robinet
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q653453,Jean Claude de la Métherie
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q679861,Robert Edmond Grant
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q705666,Pierre Jean George Cabanis
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q954928,William Herbert
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q980187,Samuel Stehman Haldeman
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q1071769,Baden Powell
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q1226854,James Cowles Prichard
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q1273078,Robert Jameson
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q1323652,Jean Baptiste Julien d'Omalius d'Halloy
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q1345319,Jean-Baptiste Bory de Saint-Vincent
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q1352492,Filippo de Filippi
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q1616636,Hewett Watson
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q1680084,"James Burnett, Lord Monboddo"
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q1804894,Langdon Cheves
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q2141696,William Turner
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q2245197,Charles Victor Naudin
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q2596242,Giovanni Battista Brocchi
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q2614546,Alexander Moritzi
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q2614632,John Mitchell
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q2871651,Augustin Sageret
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q2896680,Benoît de Maillet
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q2977341,Claude Duret
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q3107322,Giovanni Rasori
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q3131471,Henri Lecoq
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q3163785,Jean-Baptiste-Louis-Théodore de Tschudi
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q3180413,William Charles Wells
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q3189320,Julien-Joseph Virey
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q3345956,Patrick Matthew
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q3387189,Pierre Trémaux
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q3766020,Giosuè Sangiovanni
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q3810174,Joseph Adams
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q7412687,Samuel Stanhope Smith
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q7528677,"Sir Richard Vyvyan, 8th Baronet"
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q7793648,Thomas Rowe Edmonds
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q8006777,William Chilton
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q9374851,"Sir William Lawrence, 1st Baronet"
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q21516490,Frédéric Gérard
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q22018662,Henry Freke
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q22018762,John H. Klippart
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q55021352,Christian Leopold von Buch
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q6527,Jean-Jacques Rousseau
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q13526,Thomas Robert Malthus
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q14278,John Frederick William Herschel
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q47739,Zhuangzi
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q57190,Karl Ernst von Baer
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q58588,Johann Friedrich Blumenbach
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q60309,Gottfried Reinhold Treviranus
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q61610,Ami Boué
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q61712,Johann Friedrich Meckel the younger
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q62242,Karl Friedrich von Gaertner
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q63106,Alexander Keyserling
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q64049,Friedrich Tiedemann
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q64281,Joseph Gottlieb Kölreuter
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q64331,Christian Konrad Sprengel
Category:Proto-evolutionary biologists,http://www.wikidata.org/entity/Q64395,Heinrich Georg Bronn
Category:Neutral theory,http://www.wikidata.org/entity/Q211029,Edward O. Wilson
Category:Neutral theory,http://www.wikidata.org/entity/Q275103,Tomoko Ohta
Category:Neutral theory,http://www.wikidata.org/entity/Q471816,Motoo Kimura
Category:Neutral theory,http://www.wikidata.org/entity/Q964151,Masatoshi Nei
Category:Neutral theory,http://www.wikidata.org/entity/Q1243023,Thomas H. Jukes
Category:Neutral theory,http://www.wikidata.org/entity/Q1695121,Michael Lynch
Category:Neutral theory,http://www.wikidata.org/entity/Q6113668,Jack Lester King
Category:Neutral theory,http://www.wikidata.org/entity/Q7610174,Stephen P. Hubbell
Category:Music theory stubs,http://www.wikidata.org/entity/Q76444,Johann Beer
Category:Music theory stubs,http://www.wikidata.org/entity/Q116036,Johann Georg Sulzer
Category:Music theory stubs,http://www.wikidata.org/entity/Q385092,Salomon de Caus
Category:Music theory stubs,http://www.wikidata.org/entity/Q446955,Francesco Gasparini
Category:Music theory stubs,http://www.wikidata.org/entity/Q523499,Johann Georg Ahle
Category:Music theory stubs,http://www.wikidata.org/entity/Q539915,Daniel Speer
Category:Music theory stubs,http://www.wikidata.org/entity/Q615523,Juan Bermudo
Category:Music theory stubs,http://www.wikidata.org/entity/Q661501,Charles-Simon Catel
Category:Music theory stubs,http://www.wikidata.org/entity/Q676595,René Ouvrard
Category:Music theory stubs,http://www.wikidata.org/entity/Q709131,Jérôme-Joseph de Momigny
Category:Music theory stubs,http://www.wikidata.org/entity/Q957648,Giovanni Maria Bononcini
Category:Music theory stubs,http://www.wikidata.org/entity/Q983400,Johannes de Muris
Category:Music theory stubs,http://www.wikidata.org/entity/Q1357654,Marco Scacchi
Category:Music theory stubs,http://www.wikidata.org/entity/Q1703008,Luigi Antonio Sabbatini
Category:Music theory stubs,http://www.wikidata.org/entity/Q3086917,Vicente Lusitano
Category:Music theory stubs,http://www.wikidata.org/entity/Q3480834,Severo Bonini
Category:Music theory stubs,http://www.wikidata.org/entity/Q3568708,William Holder
Category:Music theory stubs,http://www.wikidata.org/entity/Q4095200,Ercole Bottrigari
Category:Music theory stubs,http://www.wikidata.org/entity/Q4134212,Gaudentius (music theorist)
Category:Music theory stubs,http://www.wikidata.org/entity/Q5040772,Carl Schachter
Category:Music theory stubs,http://www.wikidata.org/entity/Q5341533,Edward Aldwell
Category:Music theory stubs,http://www.wikidata.org/entity/Q5518314,Galeazzo Sabbatini
Category:Music theory stubs,http://www.wikidata.org/entity/Q5662057,Harold Powers
Category:Music theory stubs,http://www.wikidata.org/entity/Q7193022,Pietro Pontio
Category:Music theorists,http://www.wikidata.org/entity/Q102851,Boethius
Category:Music theorists,http://www.wikidata.org/entity/Q155467,Tōru Takemitsu
Category:Music theorists,http://www.wikidata.org/entity/Q180727,John Cage
Category:Music theorists,http://www.wikidata.org/entity/Q318365,Georgios Pachymeres
Category:Music theorists,http://www.wikidata.org/entity/Q348408,Martianus Capella
Category:Music theorists,http://www.wikidata.org/entity/Q362753,Nicholas Mercator
Category:Music theorists,http://www.wikidata.org/entity/Q366711,Alois Hába
Category:Music theorists,http://www.wikidata.org/entity/Q487472,Anatol Vieru
Category:Music theorists,http://www.wikidata.org/entity/Q543984,Shohé Tanaka
Category:Music theorists,http://www.wikidata.org/entity/Q594872,Francesco Azopardi
Category:Music theorists,http://www.wikidata.org/entity/Q821186,Jerome of Moravia
Category:Music theorists,http://www.wikidata.org/entity/Q875506,Giovanni Andrea Bontempi
Category:Music theorists,http://www.wikidata.org/entity/Q969675,Joseph Solomon Delmedigo
Category:Music theorists,http://www.wikidata.org/entity/Q1392417,Manuel Chrysaphes
Category:Music theorists,http://www.wikidata.org/entity/Q1623370,Hoger
Category:Music theorists,http://www.wikidata.org/entity/Q3086917,Vicente Lusitano
Category:Music theorists,http://www.wikidata.org/entity/Q3816663,Chrisanthos of Madytos
Category:Music theorists,http://www.wikidata.org/entity/Q6480523,Lalmani Misra
Category:Music theorists,http://www.wikidata.org/entity/Q6849630,Mikhail Mishaqa
Category:Music theorists,http://www.wikidata.org/entity/Q6893500,Mohammed ibn al-Tayyib
Category:Music theorists,http://www.wikidata.org/entity/Q7926065,Victor Kofi Agawu
Category:Music theorists,http://www.wikidata.org/entity/Q10319319,Livio Tragtenberg
Category:Music theorists,http://www.wikidata.org/entity/Q12880655,Manuel Bryennios
Category:Music theorists,http://www.wikidata.org/entity/Q13981299,Bernardo Kuczer
Category:Music theorists,http://www.wikidata.org/entity/Q16018655,Willie Anku
Category:Music theorists,http://www.wikidata.org/entity/Q19997790,Ángel Menchaca
Category:Music theorists,http://www.wikidata.org/entity/Q21818063,James Murray Barbour
Category:Music theorists,http://www.wikidata.org/entity/Q23010072,Joseph Yasser
Category:Music theorists,http://www.wikidata.org/entity/Q24874255,Sumio Kobayashi
Category:Music theorists,http://www.wikidata.org/entity/Q30323456,Roger Mathew Grant
Category:Music theorists,http://www.wikidata.org/entity/Q38458819,Robert Gjerdingen
Category:Music theorists,http://www.wikidata.org/entity/Q80647746,Giorgio Sanguinetti
Category:Music theorists,http://www.wikidata.org/entity/Q90108973,Vasili Byros
Category:Music theorists,http://www.wikidata.org/entity/Q98926791,Nicholas Baragwanath
Category:Music theorists,http://www.wikidata.org/entity/Q6527,Jean-Jacques Rousseau
Category:Music theorists,http://www.wikidata.org/entity/Q10261,Pythagoras
Category:German music theorists,http://www.wikidata.org/entity/Q57497,Carl Stumpf
Category:German music theorists,http://www.wikidata.org/entity/Q57922,Johann Nikolaus Forkel
Category:German music theorists,http://www.wikidata.org/entity/Q60059,Albertus Magnus
Category:German music theorists,http://www.wikidata.org/entity/Q60908,Moritz Hauptmann
Category:German music theorists,http://www.wikidata.org/entity/Q60965,Johann Friedrich Agricola
Category:German music theorists,http://www.wikidata.org/entity/Q61162,Andreas Werckmeister
Category:German music theorists,http://www.wikidata.org/entity/Q61275,Hermann Abert
Category:German music theorists,http://www.wikidata.org/entity/Q61716,Johann Gottfried Walther
Category:German music theorists,http://www.wikidata.org/entity/Q62376,Siegfried Wilhelm Dehn
Category:German music theorists,http://www.wikidata.org/entity/Q64344,Johann Cochlaeus
Category:German music theorists,http://www.wikidata.org/entity/Q64426,Ernst Richter
Category:German music theorists,http://www.wikidata.org/entity/Q65210,Lorenz Christoph Mizler
Category:German music theorists,http://www.wikidata.org/entity/Q65356,Sethus Calvisius
Category:German music theorists,http://www.wikidata.org/entity/Q68490,Hermann of Reichenau
Category:German music theorists,http://www.wikidata.org/entity/Q70417,Jakob Adlung
Category:German music theorists,http://www.wikidata.org/entity/Q70857,Georg Michael Telemann
Category:German music theorists,http://www.wikidata.org/entity/Q71067,Sebald Heyden
Category:German music theorists,http://www.wikidata.org/entity/Q71726,Rudolf Westphal
Category:German music theorists,http://www.wikidata.org/entity/Q72019,Carl Friedrich Weitzmann
